TARGET,ID,age,prod_A,type_A,type_B,prod_B,turnover_A,turnover_B,lor_M
Y,74605,37,0,0,0,0,330.8586605,255.8868222,3
Y,74639,47,1,3,3,1,352.7156808,296.358888,27
Y,74684,43,0,0,0,0,343.1499065,294.7740219,3
Y,74694,31,0,0,0,0,306.5683482,292.7191004,3
Y,74704,23,0,0,0,0,403.0006304,239.2419014,3
Y,74751,28,0,0,0,0,349.7011412,287.2101169,3
Y,74811,33,0,0,0,0,306.329103,215.4406166,3
Y,74883,61,0,0,0,0,423.5463632,263.8509414,3
Y,74911,41,0,0,0,0,386.5893734,273.1459044,3
Y,74957,24,1,3,3,1,495.4599795,249.2249604,15
Y,75112,47,1,3,3,1,382.598267,236.1941461,27
Y,75140,24,1,3,3,1,312.6147568,269.2588216,15
Y,75406,29,0,0,0,0,333.9863909,218.4638143,3
Y,75435,26,0,0,0,0,412.8693717,202.0187292,3
Y,75489,42,0,0,0,0,358.1900669,242.519656,3
Y,75577,37,0,0,0,0,302.0939326,208.0883155,3
Y,75608,38,0,0,0,0,310.0714939,272.2553972,3
Y,75763,56,0,0,0,0,343.2594545,229.5497716,3
Y,75775,38,0,0,0,0,343.446384,264.2341405,3
Y,75817,36,1,3,6,1,479.0605387,203.6380489,39
Y,75844,43,0,0,0,0,369.3144599,212.3371483,27
Y,75946,36,1,3,3,1,489.8014515,294.7263655,15
Y,76001,42,1,3,3,1,379.4783663,280.8381037,27
Y,76185,60,0,0,0,0,484.9114222,287.0527536,3
Y,76187,25,0,0,0,0,346.1731228,215.5433892,3
Y,76208,52,1,3,3,1,343.4386607,261.738773,27
Y,76243,41,0,0,0,0,303.1624574,280.9984529,3
Y,76274,36,0,0,0,0,426.3155593,232.8302711,3
Y,76288,41,0,0,0,0,410.5721585,264.7251779,3
Y,76332,26,0,0,0,0,317.1516933,205.4218164,3
Y,76366,46,0,0,0,0,321.9294929,293.1225168,3
Y,76372,41,0,0,0,0,462.9736947,213.6229044,3
Y,76419,39,0,0,0,0,380.4386026,253.4296488,3
Y,76427,63,0,0,0,0,318.1183461,252.258699,3
Y,76436,30,1,3,3,1,413.3436866,275.4687881,15
Y,76534,40,0,0,0,0,326.6042492,281.7070636,3
Y,76545,30,0,0,0,0,431.2672658,283.2967705,3
Y,76579,71,0,0,0,0,459.3740858,206.7807349,3
Y,76641,23,1,3,3,1,391.0782414,249.9627057,15
Y,76760,51,0,0,3,1,424.1023602,257.210872,51
Y,76873,54,0,0,0,0,357.0527966,294.194949,3
Y,76995,26,1,3,3,1,341.1616298,267.3385324,15
Y,77225,35,1,3,3,1,332.1332839,264.2759508,15
Y,77325,77,1,3,3,1,300.9467422,235.9865365,15
Y,77421,34,0,0,3,1,470.1366396,218.6332198,51
Y,77554,33,0,0,0,0,460.5416995,281.4608231,3
Y,77565,66,0,0,0,0,404.7719105,214.4603054,3
Y,77575,43,0,0,0,0,408.2326347,278.5492439,3
Y,77591,33,0,0,0,0,325.0416195,292.9338133,3
Y,77706,61,0,0,0,0,404.1898704,271.407183,3
Y,77867,40,1,3,6,1,308.8707294,297.1990345,27
Y,77876,58,0,0,0,0,328.9798087,251.7736153,3
Y,77904,39,0,0,0,0,435.6008023,294.0018711,3
Y,77939,26,1,3,3,1,495.4456408,215.9518051,15
Y,77946,53,0,0,0,0,422.5521245,254.7850488,15
Y,78141,42,0,0,0,0,395.319767,276.7970783,3
Y,78169,25,1,3,3,1,472.0765113,226.3111719,27
Y,78203,29,0,0,0,0,468.2514561,225.9610686,3
Y,78228,40,1,3,3,1,468.6507386,214.1683013,39
Y,78242,34,1,3,3,1,440.5710443,265.9710029,15
Y,78245,58,0,0,0,0,497.6035526,274.9517788,3
Y,78288,50,0,0,0,0,446.0352396,247.7283308,3
Y,78412,42,1,3,3,1,325.0768014,223.5855089,39
Y,78444,42,1,3,3,1,328.3956298,222.8778053,27
Y,78449,54,1,3,3,1,323.1160604,256.13215,15
Y,78602,55,1,3,3,1,454.2775227,226.5022372,15
Y,78613,25,0,0,0,0,313.3490223,286.0042679,3
Y,78615,61,0,0,0,0,343.858252,239.0344202,3
Y,78713,29,0,0,0,0,355.4703325,226.9476002,3
Y,78752,29,0,0,0,0,352.4567633,295.0089884,3
Y,78754,32,0,0,0,0,455.7488843,281.2075996,3
Y,78771,53,0,0,0,0,493.4026309,289.9781348,3
Y,78810,66,1,3,3,1,490.3872636,347.100937,27
Y,78850,33,0,0,0,0,304.5652687,244.4394126,3
Y,78944,30,0,0,0,0,466.9645926,298.9844449,3
Y,78977,43,0,0,0,0,411.4539608,264.1044428,3
Y,79142,49,0,0,0,0,317.2591992,229.4655825,3
Y,79206,48,0,0,0,0,431.2568501,223.7785663,3
Y,79209,27,0,0,0,0,399.0761003,210.5632105,3
Y,79254,74,0,0,0,0,479.3738663,284.5031246,15
Y,79267,39,0,0,0,0,437.0839208,204.0844172,3
Y,79284,63,1,3,3,1,453.8703959,205.5687777,15
Y,79314,56,1,3,9,1,428.5178774,1153.480299,27
Y,79454,30,1,3,3,1,479.5794361,258.8355663,15
Y,79486,34,0,0,0,0,477.5668129,217.7762897,3
Y,79595,25,1,3,3,1,410.4541966,262.507458,15
Y,79613,46,1,3,3,1,338.0059002,252.1020801,39
Y,79640,51,0,0,0,0,322.8725565,214.1752449,3
Y,79771,31,0,0,0,0,446.5791676,234.041266,3
Y,79801,51,1,3,3,1,1128.564285,919.8358122,15
Y,79901,44,1,3,3,1,426.506348,279.8747184,39
Y,79910,45,1,3,3,1,415.1494785,239.4274883,15
Y,79918,31,0,0,0,0,431.7447716,286.6738311,3
Y,79928,43,0,0,0,0,333.6902392,288.2818969,3
Y,80055,41,0,0,0,0,311.4667994,276.4895042,3
Y,80120,40,1,3,3,1,474.4817652,260.8599072,15
Y,80185,52,0,0,0,0,459.7315289,240.0908909,3
Y,80188,28,1,3,3,1,468.9727608,250.3169039,15
Y,80224,39,0,0,3,1,453.0636188,296.1983782,39
Y,80301,26,0,0,0,0,450.1688472,277.3816503,3
Y,80302,41,0,0,0,0,410.4603395,202.7102086,3
Y,80304,52,0,0,0,0,312.1459691,220.8307466,3
Y,80328,26,1,3,3,1,372.8699619,292.9753113,15
Y,80343,25,1,3,3,1,471.1384402,221.9082561,15
Y,80420,50,0,0,0,0,488.5163432,234.3078397,3
Y,80590,41,0,0,0,0,407.4449466,254.6361883,3
Y,80705,43,0,0,0,0,384.3955565,286.1397776,3
Y,80727,24,1,3,3,1,380.7632042,273.7301045,15
Y,80779,60,0,0,0,0,431.8871208,227.0124473,3
Y,80827,45,0,0,0,0,432.6367194,249.2335357,3
Y,80843,39,1,3,3,1,358.0034979,280.2540162,15
Y,80849,60,0,0,0,0,433.5358453,253.6484115,3
Y,80905,33,1,3,3,1,386.1318804,245.4383873,15
Y,80948,35,0,0,0,0,326.1564413,241.8198325,3
Y,80983,36,1,3,3,1,301.0321769,222.196181,15
Y,81039,60,0,0,0,0,437.708898,249.7579473,3
Y,81100,57,1,3,3,1,332.6658484,279.7204736,15
Y,81134,58,1,3,3,1,493.1786964,295.518476,15
Y,81139,63,0,0,0,0,476.21225,282.2504104,15
Y,81158,60,1,3,3,1,420.9924201,218.7027076,27
Y,81251,60,1,3,3,1,376.4343853,255.0745435,15
Y,81363,33,0,0,0,0,463.9229426,210.669818,3
Y,81510,64,0,0,3,1,319.7299419,204.3340287,39
Y,81611,32,0,0,3,1,301.3682369,281.9345112,51
Y,81652,25,1,3,3,1,312.4913048,287.10958,27
Y,81756,25,1,3,3,1,380.5409441,255.1683245,15
Y,81784,30,1,3,3,1,427.5359888,223.5397584,15
Y,81875,29,0,0,0,0,405.1121719,283.5450385,3
Y,81990,30,0,0,0,0,330.601539,268.3529123,3
Y,82161,49,0,0,0,0,477.4839497,293.6765406,3
Y,82218,46,1,3,3,1,499.1710271,261.7985215,15
Y,82247,27,0,0,0,0,404.2543103,252.1551976,3
Y,82299,32,0,0,0,0,477.9923132,277.8479608,3
Y,82309,30,0,0,0,0,478.9277438,290.8239669,3
Y,82361,30,0,0,0,0,472.1862068,241.8700587,3
Y,82415,23,0,0,0,0,415.2176183,243.483184,3
Y,82420,59,1,3,3,1,417.3966339,293.3802776,27
Y,82519,28,0,0,3,1,450.7745006,252.2811188,39
Y,82540,23,0,0,0,0,326.2099758,286.0286353,3
Y,82595,39,1,3,3,1,330.4895937,237.8393423,51
Y,82610,39,0,0,0,0,422.7577786,221.7763597,3
Y,82648,33,1,3,3,1,390.3313719,210.2803616,15
Y,82833,31,0,0,0,0,447.6627141,200.6113723,3
Y,82861,35,1,3,3,1,495.0097263,260.7674398,27
Y,82932,34,0,0,3,1,392.4023138,275.0013493,39
Y,82952,72,0,0,0,0,334.1067283,287.3246593,3
Y,83046,40,0,0,0,0,341.9678468,209.7795751,3
Y,83109,28,0,0,0,0,306.1997604,288.4159319,3
Y,83155,52,0,0,0,0,489.2207668,261.1462747,3
Y,83320,39,0,0,0,0,347.5320993,263.5734119,3
Y,83396,53,1,3,3,1,402.9761133,262.6384496,51
Y,83427,54,1,3,3,1,496.8281558,204.9684332,27
Y,83496,36,1,3,3,1,371.7027609,255.5941146,15
Y,83512,51,1,3,3,1,488.4439544,288.0630825,15
Y,83560,55,1,3,3,1,408.8653802,230.1642317,15
Y,83585,46,1,3,3,1,379.6653173,224.7374176,27
Y,83609,37,1,3,3,1,455.4120437,254.1739309,39
Y,83661,49,0,0,0,0,311.3618398,292.8052814,3
Y,83717,26,1,3,3,1,471.5259953,204.0604217,15
Y,83751,29,0,0,0,0,375.4559938,279.6119086,3
Y,83799,24,0,0,0,0,305.9644817,282.9394266,3
Y,83843,42,0,0,0,0,348.7187779,261.3338093,3
Y,83855,23,0,0,0,0,314.9041044,224.2419715,3
Y,83894,40,1,3,3,1,370.9831688,290.0252697,27
Y,84017,36,1,3,3,1,435.5522821,243.6436803,15
Y,84027,41,1,3,3,1,326.0708469,276.5015652,27
Y,84192,47,0,0,0,0,445.034682,264.5367746,3
Y,84217,80,0,0,0,0,493.1348074,262.463521,3
Y,84250,27,1,3,3,1,340.343914,219.5713451,27
Y,84274,56,1,3,6,1,500.70808,1767.914178,39
Y,84297,46,0,0,0,0,428.1682166,205.6050517,3
Y,84327,25,1,3,3,1,372.0557716,201.124568,15
Y,84331,55,0,0,0,0,309.0260712,277.0241591,3
Y,84390,35,0,0,0,0,469.6337133,261.4188878,3
Y,84415,24,0,0,0,0,364.379476,221.7160682,3
Y,84620,45,0,0,0,0,383.2432828,287.6955753,3
Y,84636,30,1,3,3,1,469.4815328,265.6832135,39
Y,84700,48,1,3,3,1,418.0195956,217.4900447,15
Y,84707,24,1,3,3,1,409.8534137,210.4256528,15
Y,84736,26,0,0,0,0,460.493625,215.2288867,3
Y,84868,60,1,3,3,1,465.3520962,302.4413357,39
Y,84944,34,0,0,0,0,478.0834272,255.4239185,3
Y,85118,23,1,3,3,1,332.828407,217.1889419,15
Y,85142,24,1,3,3,1,491.8576071,284.9716082,15
Y,85176,28,0,0,0,0,411.1396051,241.9064804,3
Y,85213,40,1,3,3,1,449.746927,218.1992545,27
Y,85312,25,1,3,3,1,312.4474115,222.9740217,15
Y,85379,67,1,3,3,1,747.1446249,602.6241467,15
Y,85426,37,0,0,0,0,402.0560681,207.992913,3
Y,85432,29,0,0,3,1,357.8027019,250.7188776,27
Y,85459,45,0,0,0,0,330.6293438,276.6046937,3
Y,85467,47,0,0,0,0,470.7872512,249.0283646,3
Y,85481,59,0,0,0,0,307.8567661,217.9390536,3
Y,85545,44,1,3,3,1,357.181747,245.4268299,39
Y,85650,40,0,0,0,0,337.4294023,291.2995407,3
Y,85651,52,0,0,3,1,311.8536404,279.1673436,51
Y,85705,49,1,3,3,1,495.9631053,261.9719114,15
Y,85785,23,1,3,3,1,444.1902315,265.608941,27
Y,85816,60,0,0,0,0,362.1265161,268.1539691,3
Y,85862,28,1,3,3,1,480.1437916,246.3693506,27
Y,85889,62,0,0,0,0,362.4804371,204.9658124,3
Y,85897,25,1,3,3,1,470.818872,222.7646718,15
Y,85914,48,0,0,3,1,359.4953033,270.7666291,27
Y,85925,38,1,3,3,1,1842.642216,1622.415651,27
Y,85937,45,0,0,0,0,348.0322598,250.5629091,3
Y,86027,35,1,3,3,1,495.8005373,243.921852,39
Y,86046,49,0,0,0,0,343.1138102,270.8991172,3
Y,86087,38,1,3,3,1,444.056126,259.0188515,27
Y,86089,29,0,0,0,0,403.2469955,236.3639381,3
Y,86103,45,1,3,3,1,369.9927046,296.7540541,15
Y,86289,24,1,3,3,1,387.2978292,213.83997,15
Y,86332,42,0,0,0,0,488.2102135,232.8069976,3
Y,86351,36,0,0,0,0,452.0704474,222.3400717,3
Y,86418,41,0,0,0,0,459.1246768,249.3049716,3
Y,86460,44,1,3,3,1,449.9260944,239.8051397,27
Y,86479,33,0,0,0,0,445.3005565,226.7506294,3
Y,86499,67,0,0,0,0,434.3585933,299.4986347,3
Y,86506,64,0,0,0,0,370.0558187,266.1483372,3
Y,86654,40,0,0,0,0,389.4275557,269.0280674,15
Y,86665,24,1,3,3,1,427.7952363,232.2286129,15
Y,86683,31,0,0,0,0,418.701926,294.8684552,3
Y,86865,48,1,3,3,1,435.6186092,224.5011841,39
Y,86953,58,1,3,3,1,473.5626569,224.8215931,27
Y,87004,49,1,3,3,1,377.9521907,297.3989044,39
Y,87047,39,1,3,3,1,391.2471434,241.2667531,15
Y,87107,37,0,0,0,0,496.9428547,214.5927571,3
Y,87110,39,0,0,0,0,403.2851632,281.7340239,3
Y,87297,34,1,3,3,1,398.9118915,228.5352145,15
Y,87300,45,1,3,3,1,307.4163004,289.5555419,27
Y,87358,28,0,0,0,0,421.8633228,284.8425409,3
Y,87394,32,0,0,0,0,329.3572178,232.6928851,3
Y,87396,42,0,0,0,0,495.300911,244.3970598,3
Y,87413,67,0,0,0,0,429.6548332,246.511458,3
Y,87479,39,0,0,0,0,361.2279191,250.0770078,3
Y,87616,44,1,3,3,1,313.8072852,298.0168115,15
Y,87633,28,0,0,0,0,368.4997611,203.8445408,3
Y,87654,29,1,3,3,1,394.8208107,220.27005,15
Y,87827,37,0,0,0,0,429.6584178,230.8886211,3
Y,87858,54,1,3,3,1,376.073111,277.7756553,15
Y,87935,33,0,0,0,0,347.2301293,231.9601974,3
Y,87966,28,0,0,0,0,460.2184632,264.804636,3
Y,88021,31,0,0,0,0,435.9579255,266.4492839,3
Y,88155,46,0,0,0,0,433.6749164,218.8249851,3
Y,88178,32,1,3,3,1,351.9853982,261.2392492,15
Y,88208,23,0,0,0,0,359.3246142,279.4087398,3
Y,88218,26,0,0,0,0,330.905871,292.5222353,3
Y,88220,34,0,0,0,0,465.4441519,205.3183536,3
Y,88236,23,1,3,3,1,427.616595,273.4053542,15
Y,88320,41,0,0,0,0,423.7222502,253.8582026,3
Y,88537,44,1,3,3,1,466.5494287,274.1800729,27
Y,88552,38,0,0,3,1,404.580968,267.8358338,51
Y,88583,29,0,0,0,0,332.5784808,216.4393982,3
Y,88610,31,0,0,0,0,476.1296432,289.7043991,3
Y,88700,35,1,3,3,1,404.0513224,210.332368,27
Y,88787,47,0,0,0,0,423.1591219,248.7726084,3
Y,88790,37,0,0,0,0,451.7876674,215.8944165,3
Y,88791,24,1,3,3,1,474.8199799,281.0783138,15
Y,89092,44,0,0,3,1,312.6678634,281.6410252,51
Y,89103,36,1,3,6,1,395.24657,442.2109302,27
Y,89156,45,1,3,3,1,358.5016821,255.1108945,27
Y,89180,28,0,0,0,0,447.5533911,209.1078103,3
Y,89198,78,1,3,3,1,354.2904638,240.2128236,51
Y,89282,24,0,0,0,0,463.7585463,267.387138,3
Y,89408,51,0,0,0,0,346.6747009,288.9932531,3
Y,89442,41,0,0,0,0,350.745465,243.5417923,3
Y,89446,64,1,3,3,1,320.9625847,224.5818918,39
Y,89472,42,1,3,3,1,392.683004,293.4787559,39
Y,89513,59,1,3,3,1,363.69635,263.5418181,15
Y,89538,37,1,3,3,1,314.7876557,217.8348435,39
Y,89586,24,0,0,0,0,405.0623061,270.8671555,3
Y,89740,40,0,0,0,0,391.3176162,215.039139,3
Y,89788,27,0,0,0,0,439.9705653,253.2446314,3
Y,89800,70,0,0,3,1,347.2529221,347.413617,39
Y,89808,29,0,0,0,0,426.7892516,206.317346,3
Y,89835,34,0,0,0,0,376.5565119,287.1743024,15
Y,89865,67,1,3,3,1,494.4173216,232.4979235,15
Y,89866,57,0,0,0,0,354.498263,273.6083752,3
Y,89877,44,0,0,0,0,436.2575375,261.8245812,3
Y,89956,41,0,0,0,0,370.5442503,225.9935277,3
Y,89964,34,0,0,0,0,454.7858392,206.9817035,3
Y,89992,28,1,3,3,1,360.2147939,209.3692435,15
Y,90075,33,0,0,0,0,452.6626264,228.1687078,3
Y,90100,41,1,3,3,1,353.680254,271.6900121,15
Y,90209,24,0,0,0,0,382.7370608,235.6156077,3
Y,90210,30,1,3,3,1,366.6932736,215.0399602,27
Y,90267,38,0,0,0,0,475.4903381,217.9120223,3
Y,90305,44,1,3,3,1,484.4671794,274.3254114,39
Y,90307,35,0,0,0,0,383.1812917,200.296119,3
Y,90324,55,0,0,0,0,334.3004105,275.484702,3
Y,90402,28,0,0,0,0,394.5267264,264.2981078,15
Y,90492,47,1,3,3,1,463.2786796,262.1268293,27
Y,90600,42,0,0,0,0,400.9141546,248.1016698,3
Y,90604,38,0,0,0,0,342.3325534,253.8213991,3
Y,90646,46,0,0,0,0,413.2190591,286.5987418,3
Y,90706,34,0,0,0,0,424.1834014,202.8118299,3
Y,90754,50,1,3,3,1,400.4793302,266.1976877,15
Y,90758,41,0,0,0,0,336.2296025,206.8043038,3
Y,90780,28,1,3,3,1,386.3468734,260.4277332,15
Y,90869,36,0,0,0,0,328.1962773,225.9553736,3
Y,90892,34,1,3,3,1,483.0943808,282.7335393,27
Y,91009,45,1,3,3,1,434.4369778,211.4226966,15
Y,91033,27,0,0,0,0,472.5529864,277.8235841,3
Y,91117,32,1,3,3,1,385.1777367,279.0734862,15
Y,91185,47,0,0,0,0,340.0783621,293.370533,3
Y,91204,60,0,0,3,1,313.1944846,250.9133861,27
Y,91348,54,0,0,0,0,456.3375977,297.5559229,3
Y,91356,34,0,0,0,0,453.2001458,266.2200094,3
Y,91375,31,0,0,0,0,454.4889996,218.3703204,3
Y,91496,28,0,0,0,0,355.9604414,223.9263776,3
Y,91573,50,1,3,3,1,364.3866811,208.1852637,27
Y,91592,44,0,0,0,0,411.1720835,293.9228085,3
Y,91698,25,0,0,0,0,316.5386125,270.9457691,3
Y,91702,29,0,0,0,0,428.148959,236.1579372,3
Y,91708,60,1,3,3,1,471.4713345,233.2808673,15
Y,91720,34,0,0,0,0,322.5345108,214.2043151,3
Y,91799,33,0,0,0,0,394.3094057,236.7019915,3
Y,91938,31,0,0,0,0,349.9211228,246.3917093,3
Y,92011,43,1,3,3,1,424.9462066,262.4668525,27
Y,92144,40,0,0,0,0,488.3501927,206.825052,3
Y,92147,33,0,0,0,0,356.4137169,290.089777,3
Y,92238,50,0,0,0,0,446.4411187,283.2879445,3
Y,92255,41,0,0,0,0,360.6056953,220.7155905,3
Y,92301,26,1,3,3,1,315.1237151,278.5203751,15
Y,92325,39,0,0,0,0,353.450885,235.9169051,3
Y,92332,55,0,0,0,0,375.2929556,218.9213626,3
Y,92455,45,1,3,3,1,464.6053222,237.0717177,15
Y,92470,60,0,0,0,0,325.2168886,287.1897394,3
Y,92482,31,0,0,3,1,470.0765886,225.6379915,39
Y,92509,32,0,0,0,0,470.3751861,255.458216,3
Y,92647,83,0,0,3,1,487.9886537,929.4677282,15
Y,92651,26,0,0,0,0,399.4502189,296.1148689,3
Y,92664,47,0,0,0,0,431.4558353,266.8768669,3
Y,92680,43,0,0,0,0,377.1060791,289.6569797,3
Y,92732,26,1,3,3,1,417.869654,281.3757723,27
Y,92739,80,0,0,0,0,468.7914691,227.2460278,3
Y,92752,59,1,3,3,1,423.4823857,212.9628523,15
Y,92781,75,1,3,3,1,473.4308592,243.5498993,15
Y,92821,27,1,3,3,1,410.6401771,231.5411247,15
Y,92837,48,0,0,0,0,302.1791302,298.9407604,3
Y,92915,38,1,3,3,1,441.4527845,272.5094853,39
Y,92917,26,0,0,0,0,448.8101728,235.1786414,3
Y,92956,42,1,3,3,1,410.3239251,200.3452503,15
Y,92986,31,1,3,3,1,368.9298959,299.4640095,27
Y,93044,51,0,0,0,0,446.7330849,218.104841,3
Y,93053,52,1,3,3,1,452.1871522,292.6015709,15
Y,93267,69,0,0,3,1,479.5688725,1055.644169,15
Y,93311,44,0,0,0,0,339.990342,260.3521794,3
Y,93314,45,0,0,0,0,378.93665,258.5834881,3
Y,93335,37,0,0,0,0,446.9894292,206.1082295,3
Y,93340,26,0,0,0,0,476.6176014,236.6679632,3
Y,93385,31,1,3,3,1,340.4282136,243.0311022,27
Y,93399,38,0,0,0,0,331.3165552,231.8155297,3
Y,93435,37,1,3,3,1,424.7621404,274.9384612,15
Y,93507,25,1,3,3,1,402.1213692,229.0286185,15
Y,93532,41,0,0,0,0,321.641012,249.8106271,3
Y,93761,31,1,3,3,1,369.7457012,235.5780774,15
Y,93763,40,0,0,0,0,406.1413271,216.9187964,3
Y,93784,40,1,3,3,1,391.5354165,258.4551687,39
Y,93813,38,1,3,3,1,583.154455,296.3896566,27
Y,93845,23,0,0,0,0,451.600595,287.409539,3
Y,93885,27,0,0,0,0,477.5075002,225.1452017,3
Y,93951,67,0,0,0,0,379.8620258,292.8467013,3
Y,94026,26,1,3,3,1,462.6129786,203.5430111,15
Y,94053,59,0,0,3,1,494.5018812,262.0223009,39
Y,94065,23,1,3,3,1,380.669793,319.8627571,27
Y,94119,48,0,0,3,1,316.7752721,240.0443149,51
Y,94131,33,0,0,0,0,481.0144075,205.1441732,3
Y,94278,23,0,0,0,0,374.8332576,234.7705014,3
Y,94445,35,1,3,3,1,482.0037819,259.6982601,27
Y,94508,23,0,0,0,0,351.5969065,270.8423014,3
Y,94525,37,0,0,0,0,358.2453648,254.2088677,3
Y,94533,35,1,3,3,1,422.7810779,251.09362,27
Y,94544,47,1,3,3,1,375.2018207,254.2430553,15
Y,94633,29,0,0,0,0,439.6620039,274.7644217,3
Y,94730,29,1,3,3,1,354.2668635,275.6812404,15
Y,94856,28,1,3,3,1,400.2223714,218.6087793,15
Y,94892,48,0,0,0,0,459.24118,234.4705573,3
Y,94956,30,1,3,3,1,429.8958686,226.924823,27
Y,95042,47,0,0,0,0,338.7296093,212.0805084,3
Y,95165,36,0,0,0,0,371.326749,274.9504856,3
Y,95167,35,0,0,0,0,373.2124594,294.0828352,3
Y,95169,39,1,3,3,1,349.1403498,214.5604386,27
Y,95194,54,0,0,0,0,325.958168,241.8739456,3
Y,95231,41,0,0,3,1,314.9840832,297.360534,51
Y,95241,30,0,0,0,0,453.1954945,224.5474309,3
Y,95261,26,1,3,3,1,445.4371197,246.4733383,15
Y,95286,40,1,3,3,1,313.5471164,203.5891267,15
Y,95301,50,1,3,3,1,330.3698265,277.2080968,15
Y,95461,30,0,0,0,0,321.9670373,226.9059342,3
Y,95503,78,1,3,3,1,479.2169954,222.5264037,27
Y,95529,33,1,3,3,1,343.5821405,312.1711187,39
Y,95577,47,1,3,3,1,369.9482605,233.8657508,15
Y,95588,44,0,0,0,0,352.7554079,263.1525852,3
Y,95595,80,0,0,0,0,308.8173939,282.4262114,3
Y,95607,48,1,3,6,1,452.9886886,406.45054,51
Y,95611,54,1,3,3,1,417.2541395,289.4266104,15
Y,95632,38,1,3,3,1,317.3350273,250.4524774,15
Y,95636,50,0,0,0,0,411.1193965,280.7320632,3
Y,95674,32,0,0,0,0,486.1615053,242.6113632,3
Y,95727,30,0,0,0,0,479.2539576,207.7802944,3
Y,95730,27,1,3,3,1,416.3874263,228.016068,15
Y,95800,45,0,0,0,0,450.4279325,223.0953872,3
Y,95941,51,0,0,0,0,365.3934791,204.7052572,3
Y,95964,33,1,3,3,1,418.9018535,302.4943904,27
Y,96003,28,1,3,3,1,422.696438,278.9915389,15
Y,96023,56,0,0,0,0,436.8380897,292.2309631,3
Y,96153,44,0,0,3,1,431.9810691,249.8205775,39
Y,96159,44,0,0,0,0,311.8004203,265.4406345,3
Y,96275,49,0,0,0,0,413.7098376,270.1420091,3
Y,96343,24,1,3,3,1,371.4120808,271.8576527,15
Y,96363,37,0,0,0,0,420.0710187,262.963668,3
Y,96370,23,0,0,0,0,314.7897679,291.5241883,3
Y,96475,35,1,3,3,1,400.3757981,268.4081756,15
Y,96513,39,1,3,3,1,445.2800033,293.1949936,15
Y,96684,36,0,0,0,0,429.5892809,267.5511583,3
Y,96767,45,0,0,0,0,320.9915384,205.9816029,3
Y,96772,40,0,0,0,0,390.6886781,216.1222147,3
Y,96794,33,0,0,0,0,414.6475659,266.2086868,3
Y,96859,56,0,0,0,0,381.3857393,236.5766256,3
Y,96896,53,1,3,3,1,644.4660385,557.6799508,39
Y,96947,40,1,3,3,1,313.9355308,271.4156242,15
Y,96972,43,0,0,0,0,373.8718877,242.7355992,3
Y,97061,47,0,0,3,1,477.8710296,261.2287161,15
Y,97137,39,1,3,3,1,348.6199384,206.8077854,39
Y,97220,34,0,0,0,0,355.4545249,202.4734473,3
Y,97230,32,0,0,0,0,317.9171112,220.695158,3
Y,97231,45,0,0,0,0,459.8036357,223.874311,3
Y,97282,64,0,0,0,0,312.7855804,251.7920268,3
Y,97310,34,1,3,3,1,355.3310801,211.9730966,15
Y,97343,32,0,0,0,0,377.8563168,272.0744658,3
Y,97469,25,0,0,0,0,479.4192371,214.231537,3
Y,97503,44,0,0,0,0,450.1417232,280.5451532,3
Y,97556,45,1,3,3,1,336.6106771,241.5263793,15
Y,97744,42,0,0,0,0,370.4545404,232.0243754,3
Y,97878,50,0,0,3,1,361.340761,260.0397842,51
Y,98006,53,1,3,3,1,417.8272345,220.5308621,27
Y,98042,32,0,0,0,0,393.1852894,298.694007,3
Y,98134,32,0,0,0,0,477.4020422,207.0068765,3
Y,98153,61,0,0,0,0,403.1817028,215.8240575,3
Y,98165,62,0,0,3,1,354.2159058,207.0027151,51
Y,98187,33,1,3,3,1,455.3492671,216.1678388,27
Y,98236,36,0,0,3,1,383.2474315,471.8937493,15
Y,98262,32,1,3,3,1,491.96705,236.5885477,15
Y,98279,36,0,0,0,0,349.2448756,237.3549184,3
Y,98292,34,0,0,0,0,459.6451675,273.999985,3
Y,98325,30,0,0,0,0,420.7302195,284.2540942,3
Y,98368,24,1,3,3,1,391.7752359,251.8976713,15
Y,98505,34,1,3,3,1,446.7996459,244.7492038,15
Y,98534,34,0,0,0,0,393.0479676,295.9573179,3
Y,98549,35,1,3,3,1,484.883651,252.6703716,27
Y,98641,43,1,3,3,1,312.1045687,234.6859384,27
Y,98661,39,0,0,0,0,309.0635396,203.9611861,3
Y,98706,23,1,3,3,1,439.7656057,291.7450542,15
Y,98806,43,0,0,0,0,466.5254264,258.242785,3
Y,98850,35,0,0,0,0,448.9751336,235.6977355,3
Y,98859,43,0,0,0,0,400.4470947,238.7321071,3
Y,98897,40,1,3,3,1,487.8154024,268.0090288,15
Y,98898,33,0,0,0,0,401.3134903,296.8200092,3
Y,98934,23,0,0,0,0,354.2621809,271.3401862,3
Y,99023,41,1,3,3,1,472.5725984,274.3906316,15
Y,99063,27,1,3,3,1,321.1590126,288.6591261,15
Y,99093,31,0,0,0,0,393.5691369,277.8336896,3
Y,99107,44,0,0,0,0,404.0223286,293.098291,3
Y,99147,48,0,0,0,0,340.4321886,293.5493953,3
Y,99176,39,0,0,3,1,341.3918407,235.4834684,51
Y,99214,41,0,0,0,0,446.5343988,259.4845177,3
Y,99249,32,0,0,0,0,322.81412,240.5954611,3
Y,99252,50,0,0,0,0,332.7667513,293.4904975,3
